Time,PosX,PosY,PosZ,QuatW,QuatX,QuatY,QuatZ,VelX,VelY,VelZ,
1609652175578032128,2.38260,-5.93408,0.20234,0.99977,0.00073,-0.00129,-0.02153,0.39719,-0.02210,0.00007,
1609652175644677376,2.40893,-5.93510,0.20241,0.99976,0.00075,-0.00137,-0.02167,0.41132,-0.02505,-0.00656,
1609652175711350272,2.43574,-5.93628,0.20219,0.99976,0.00071,-0.00122,-0.02170,0.38212,-0.01478,-0.00105,
1609652175777900800,2.46228,-5.93726,0.20243,0.99977,0.00067,-0.00100,-0.02162,0.35753,-0.03705,0.00905,
1609652175844564224,2.48920,-5.93955,0.20381,0.99977,0.00051,-0.00097,-0.02153,0.39484,-0.00908,-0.00331,
1609652175911331840,2.51606,-5.94038,0.20432,0.99977,0.00055,-0.00084,-0.02145,0.37331,-0.03084,0.01387,
1609652175978007296,2.54287,-5.94095,0.20476,0.99977,0.00050,-0.00092,-0.02126,0.40271,-0.00821,0.00172,
1609652176044701440,2.56945,-5.94232,0.20498,0.99977,0.00038,-0.00096,-0.02138,0.41299,-0.01478,0.01542,
1609652176111360000,2.59621,-5.94305,0.20537,0.99977,0.00033,-0.00108,-0.02127,0.40716,-0.02382,0.00531,
1609652176178045184,2.62308,-5.94508,0.20706,0.99977,0.00016,-0.00124,-0.02130,0.44757,-0.03252,0.00456,
1609652176244793344,2.64951,-5.94619,0.20633,0.99977,0.00016,-0.00137,-0.02126,0.42804,-0.02349,-0.00377,
1609652176311467520,2.67647,-5.94810,0.20559,0.99977,0.00015,-0.00146,-0.02129,0.41713,-0.01796,-0.01284,
1609652176378043392,2.70295,-5.94909,0.20595,0.99977,0.00011,-0.00162,-0.02131,0.41550,-0.01953,-0.00530,
1609652176444867584,2.72961,-5.95031,0.20631,0.99977,0.00003,-0.00168,-0.02126,0.40060,-0.01374,-0.00707,
1609652176511618304,2.75724,-5.95167,0.20762,0.99977,0.00014,-0.00163,-0.02135,0.38376,-0.02056,-0.00215,
1609652176578229504,2.78397,-5.95296,0.20778,0.99977,0.00013,-0.00147,-0.02130,0.39348,-0.01690,0.00106,
1609652176644937984,2.81080,-5.95419,0.20792,0.99977,0.00020,-0.00136,-0.02134,0.37089,-0.01840,-0.00421,
1609652176711549440,2.83707,-5.95540,0.20811,0.99977,0.00022,-0.00140,-0.02155,0.39949,-0.02072,0.01079,
1609652176778380288,2.86392,-5.95589,0.20831,0.99977,0.00021,-0.00139,-0.02138,0.38502,-0.02043,0.00021,
1609652176844978688,2.89182,-5.95641,0.20891,0.99977,0.00023,-0.00130,-0.02163,0.40401,-0.02172,-0.00884,
1609652176911529728,2.91858,-5.95761,0.20889,0.99977,0.00021,-0.00118,-0.02148,0.37554,-0.01084,-0.00988,
1609652176978158592,2.94510,-5.95873,0.20892,0.99977,0.00019,-0.00105,-0.02144,0.37568,-0.01834,-0.00358,
1609652177044850432,2.97185,-5.95979,0.20904,0.99977,0.00028,-0.00105,-0.02148,0.37813,-0.02217,0.00340,
1609652177111671040,2.99843,-5.96055,0.20917,0.99977,0.00032,-0.00107,-0.02142,0.39808,-0.02854,0.00446,
1609652177178280192,3.02444,-5.96663,0.19615,0.99978,0.00094,-0.00154,-0.02099,0.44680,-0.03343,-0.03386,
1609652177245313024,3.05298,-5.96235,0.20898,0.99977,0.00034,-0.00133,-0.02145,0.44271,-0.01392,-0.01094,
1609652177311657984,3.07969,-5.96341,0.20916,0.99977,0.00050,-0.00151,-0.02146,0.43311,-0.00036,-0.00767,
1609652177378233088,3.10617,-5.96457,0.20971,0.99977,0.00064,-0.00184,-0.02144,0.44347,-0.01921,0.00591,
1609652177445066240,3.13264,-5.96605,0.20919,0.99977,0.00063,-0.00191,-0.02142,0.43848,-0.01017,0.00938,
1609652177511610880,3.16081,-5.96484,0.21194,0.99977,0.00057,-0.00188,-0.02136,0.40269,-0.01137,-0.00374,
1609652177578306560,3.18714,-5.96765,0.21051,0.99977,0.00058,-0.00199,-0.02149,0.40433,-0.01044,-0.00740,
1609652177645050624,3.21398,-5.96868,0.21091,0.99977,0.00061,-0.00200,-0.02137,0.38336,-0.01067,0.00232,
1609652177711749632,3.24036,-5.97010,0.21155,0.99976,0.00056,-0.00204,-0.02161,0.40213,-0.01055,0.01538,
1609652177778415872,3.26729,-5.97086,0.21150,0.99977,0.00050,-0.00204,-0.02139,0.41060,-0.01097,0.01535,
1609652177845158400,3.29560,-5.97249,0.21253,0.99976,0.00038,-0.00181,-0.02181,0.39136,-0.03557,-0.00840,
1609652177911885312,3.32187,-5.97361,0.21242,0.99976,0.00051,-0.00198,-0.02178,0.43597,0.00858,0.01663,
1609652177978887936,3.34863,-5.97388,0.21297,0.99977,0.00041,-0.00199,-0.02143,0.35692,-0.04653,0.01048,
1609652178045124608,3.37486,-5.97607,0.21322,0.99976,0.00054,-0.00216,-0.02179,0.43897,0.02079,0.02763,
1609652178111777792,3.40197,-5.97637,0.21316,0.99977,0.00063,-0.00210,-0.02139,0.37725,-0.03195,0.02078,
1609652178178493184,3.42883,-5.97853,0.21481,0.99976,0.00012,-0.00201,-0.02182,0.41477,0.00515,-0.00001,
1609652178245152512,3.45528,-5.97843,0.21522,0.99977,0.00012,-0.00224,-0.02149,0.37820,-0.04309,0.01734,
1609652178311842048,3.48175,-5.98102,0.21444,0.99975,0.00020,-0.00194,-0.02212,0.40961,-0.01184,0.00572,
1609652178378492160,3.50898,-5.98137,0.21483,0.99977,0.00015,-0.00212,-0.02156,0.37758,-0.01061,0.01819,
1609652178445240576,3.53585,-5.98222,0.21488,0.99977,-0.00012,-0.00190,-0.02150,0.35943,-0.04746,0.03089,
1609652178512009216,3.56444,-5.98173,0.21630,0.99977,-0.00022,-0.00200,-0.02155,0.38051,0.00221,0.00413,
1609652178578523648,3.59045,-5.98364,0.21709,0.99976,-0.00028,-0.00197,-0.02177,0.31334,-0.11743,0.01555,
1609652178645429248,3.61768,-5.98560,0.21679,0.99976,-0.00044,-0.00171,-0.02203,0.42595,0.02609,-0.03091,
1609652178712121600,3.64458,-5.98566,0.21699,0.99976,-0.00033,-0.00187,-0.02168,0.38694,-0.06398,0.00334,
1609652178778871552,3.67097,-5.98766,0.21786,0.99976,-0.00049,-0.00200,-0.02200,0.44145,0.00291,-0.01021,
1609652178845419520,3.69816,-5.98871,0.21832,0.99976,-0.00045,-0.00189,-0.02198,0.38340,-0.03525,-0.00822,
1609652178912031744,3.72469,-5.99013,0.21835,0.99975,-0.00035,-0.00194,-0.02211,0.39638,-0.01119,-0.00492,
1609652178978716672,3.75123,-5.99183,0.21845,0.99975,-0.00029,-0.00190,-0.02219,0.40551,-0.01289,0.00328,
1609652179045339392,3.77774,-5.99333,0.21843,0.99975,-0.00018,-0.00188,-0.02238,0.39430,-0.01188,0.00348,
1609652179112047360,3.80439,-5.99424,0.21912,0.99975,-0.00028,-0.00206,-0.02215,0.40954,-0.00970,0.00316,
1609652179178836992,3.83227,-5.99576,0.21906,0.99975,-0.00030,-0.00197,-0.02233,0.39686,-0.02504,0.00499,
1609652179245437440,3.85871,-5.99670,0.21945,0.99975,-0.00032,-0.00208,-0.02229,0.41088,-0.01627,0.00102,
1609652179312141056,3.88547,-5.99811,0.21986,0.99975,-0.00040,-0.00229,-0.02229,0.41673,-0.01872,0.00893,
1609652179378967808,3.91213,-5.99944,0.21966,0.99975,-0.00046,-0.00217,-0.02225,0.40538,-0.03454,0.01113,
1609652179445585920,3.93913,-6.00025,0.22042,0.99975,-0.00068,-0.00239,-0.02232,0.39180,-0.01527,0.00488,
1609652179512260864,3.96548,-6.00094,0.22094,0.99975,-0.00070,-0.00242,-0.02225,0.39222,-0.02777,0.01184,
1609652179578875136,3.99219,-6.00222,0.22081,0.99975,-0.00083,-0.00238,-0.02212,0.40256,-0.01638,-0.01501,
1609652179645527040,4.01870,-6.00408,0.22096,0.99975,-0.00088,-0.00249,-0.02235,0.42123,-0.01379,0.01981,
1609652179712128000,4.04587,-6.00426,0.22069,0.99976,-0.00092,-0.00229,-0.02200,0.39939,-0.02997,0.01285,
1609652179779027200,4.07332,-6.00547,0.22107,0.99975,-0.00116,-0.00235,-0.02217,0.36481,-0.02516,-0.00407,
1609652179845542400,4.09983,-6.00675,0.22067,0.99975,-0.00118,-0.00220,-0.02225,0.40505,-0.01901,-0.00089,
1609652179912150528,4.12640,-6.00809,0.22085,0.99975,-0.00108,-0.00231,-0.02205,0.42219,-0.00502,0.00293,
1609652179978830592,4.15301,-6.00955,0.22133,0.99975,-0.00099,-0.00255,-0.02202,0.44130,-0.01547,0.01210,
1609652180045746944,4.17970,-6.01085,0.22093,0.99976,-0.00090,-0.00243,-0.02187,0.42844,-0.00143,-0.00356,
1609652180112301824,4.20793,-6.01130,0.22031,0.99976,-0.00073,-0.00241,-0.02188,0.40171,-0.01617,-0.01285,
1609652180179205632,4.23471,-6.01172,0.22040,0.99976,-0.00078,-0.00232,-0.02161,0.39812,-0.00364,-0.00266,
1609652180245920512,4.26140,-6.01246,0.22046,0.99977,-0.00065,-0.00225,-0.02148,0.37657,-0.00431,-0.00236,
1609652180312414720,4.28768,-6.01401,0.22074,0.99977,-0.00059,-0.00242,-0.02144,0.40863,-0.01004,-0.00507,
1609652180379054848,4.31441,-6.01487,0.22066,0.99977,-0.00060,-0.00237,-0.02123,0.39322,-0.01105,-0.00135,
1609652180445712128,4.34222,-6.01612,0.22057,0.99977,-0.00043,-0.00234,-0.02125,0.39804,-0.02144,-0.00646,
1609652180512429056,4.36888,-6.01693,0.22065,0.99977,-0.00053,-0.00227,-0.02116,0.39734,-0.00914,-0.00935,
1609652180579135488,4.39552,-6.01747,0.22075,0.99978,-0.00048,-0.00222,-0.02096,0.38788,-0.01349,-0.01602,
1609652180645769216,4.42218,-6.01912,0.22149,0.99978,-0.00031,-0.00216,-0.02107,0.39128,-0.00430,0.00616,
1609652180712623360,4.45001,-6.02007,0.22208,0.99978,-0.00012,-0.00205,-0.02087,0.38117,-0.02528,0.01660,
1609652180779483136,4.47685,-6.02081,0.22211,0.99978,-0.00021,-0.00194,-0.02085,0.42164,-0.02502,0.01321,
1609652180845701888,4.50317,-6.02206,0.22207,0.99978,-0.00018,-0.00199,-0.02091,0.41078,-0.01628,0.00740,
1609652180912499200,4.52976,-6.02317,0.22184,0.99978,-0.00015,-0.00192,-0.02107,0.41158,-0.02125,0.00114,
1609652180979218944,4.55640,-6.02419,0.22149,0.99977,-0.00006,-0.00193,-0.02120,0.42671,-0.02455,0.00299,
1609652181045978368,4.58563,-6.02575,0.22166,0.99977,-0.00002,-0.00172,-0.02144,0.41440,-0.01087,-0.00033,
1609652181112702208,4.61245,-6.02657,0.22182,0.99977,-0.00011,-0.00163,-0.02127,0.37842,-0.01921,0.00648,
1609652181179243008,4.63887,-6.02777,0.22221,0.99977,-0.00014,-0.00163,-0.02133,0.38535,-0.01279,-0.00862,
1609652181245920000,4.66570,-6.02878,0.22231,0.99977,-0.00011,-0.00159,-0.02131,0.37961,-0.01840,-0.00247,
1609652181312514560,4.69215,-6.03021,0.22242,0.99977,-0.00009,-0.00156,-0.02138,0.38938,-0.01579,-0.00286,
1609652181379230720,4.71965,-6.03231,0.22296,0.99977,-0.00002,-0.00133,-0.02143,0.40308,-0.01199,-0.00198,
1609652181445941760,4.74610,-6.03380,0.22264,0.99977,-0.00003,-0.00135,-0.02158,0.39400,-0.01796,0.00203,
1609652181512690688,4.77265,-6.03490,0.22283,0.99976,-0.00007,-0.00145,-0.02165,0.40825,-0.01713,0.00480,
1609652181579504896,4.79934,-6.03601,0.22286,0.99976,0.00002,-0.00168,-0.02167,0.44001,-0.02508,-0.00496,
1609652181646176000,4.82571,-6.03746,0.22273,0.99976,0.00016,-0.00173,-0.02175,0.42284,-0.01845,-0.00384,
1609652181712796928,4.85272,-6.03895,0.22358,0.99976,0.00024,-0.00171,-0.02170,0.39808,-0.02341,0.00978,
1609652181779587584,4.87933,-6.04031,0.22436,0.99976,0.00012,-0.00186,-0.02173,0.39394,-0.01884,0.00421,
1609652181846226176,4.90596,-6.04099,0.22484,0.99976,0.00002,-0.00189,-0.02168,0.39712,-0.01991,0.00700,
1609652181912817664,4.93249,-6.04191,0.22539,0.99976,-0.00006,-0.00196,-0.02166,0.38595,-0.01753,-0.00144,
1609652181979547648,4.95912,-6.04299,0.22561,0.99976,-0.00016,-0.00203,-0.02163,0.40965,-0.01457,0.00622,
1609652182045960704,4.98696,-6.04379,0.22637,0.99977,-0.00021,-0.00209,-0.02157,0.39526,-0.02351,0.01009,
1609652182112835584,5.01354,-6.04434,0.22706,0.99976,-0.00017,-0.00215,-0.02164,0.39421,-0.01824,0.00419,
1609652182179508224,5.04019,-6.04557,0.22709,0.99976,-0.00016,-0.00221,-0.02173,0.40701,-0.02107,0.00783,
1609652182246026496,5.06681,-6.04672,0.22749,0.99976,-0.00014,-0.00224,-0.02167,0.39837,-0.00765,0.00718,
1609652182312902656,5.09363,-6.04711,0.22835,0.99976,-0.00012,-0.00230,-0.02161,0.37557,-0.01131,0.00488,
1609652182379400192,5.12098,-6.04623,0.22914,0.99977,0.00012,-0.00240,-0.02152,0.40021,0.00867,-0.00505,
1609652182446143744,5.14749,-6.04559,0.23011,0.99977,0.00022,-0.00231,-0.02152,0.39522,0.00367,0.00015,
1609652182513147136,5.17441,-6.04589,0.23018,0.99976,0.00022,-0.00225,-0.02159,0.39917,-0.00086,0.00091,
1609652182579814912,5.20108,-6.04602,0.23075,0.99976,0.00017,-0.00238,-0.02168,0.39539,0.00350,0.00395,
1609652182646318592,5.22757,-6.04628,0.23128,0.99976,0.00017,-0.00239,-0.02176,0.39652,0.00288,0.00625,
1609652182713007872,5.25648,-6.04614,0.23284,0.99976,0.00010,-0.00239,-0.02170,0.37973,0.00336,0.01100,
1609652182779603200,5.28295,-6.04622,0.23318,0.99976,0.00004,-0.00246,-0.02174,0.38312,-0.00045,-0.00257,
1609652182846338560,5.30979,-6.04640,0.23317,0.99976,0.00008,-0.00240,-0.02189,0.40613,-0.01337,0.00748,
1609652182913120512,5.33650,-6.04720,0.23366,0.99975,-0.00000,-0.00239,-0.02202,0.40154,-0.00462,0.00043,
1609652182979546112,5.36306,-6.04671,0.23383,0.99976,-0.00006,-0.00247,-0.02193,0.37770,0.00248,-0.00525,
1609652183046209280,5.39166,-6.04587,0.23546,0.99976,-0.00011,-0.00232,-0.02201,0.36848,0.00277,-0.00016,
1609652183113073664,5.41778,-6.04492,0.23603,0.99975,-0.00003,-0.00227,-0.02204,0.35949,0.00614,0.00452,
1609652183179649536,5.44426,-6.04500,0.23646,0.99975,-0.00004,-0.00214,-0.02205,0.37020,0.00327,0.00410,
1609652183246466304,5.47120,-6.04539,0.23661,0.99975,-0.00003,-0.00207,-0.02208,0.39304,0.01538,0.00074,
1609652183313165312,5.49769,-6.04534,0.23719,0.99975,0.00000,-0.00219,-0.02203,0.39185,-0.00417,0.01163,
1609652183380033024,5.52641,-6.04533,0.23810,0.99975,0.00000,-0.00218,-0.02226,0.40567,0.00583,0.00287,
1609652183446500864,5.55274,-6.04562,0.23811,0.99975,0.00000,-0.00209,-0.02230,0.40036,-0.00188,0.00487,
1609652183513222656,5.57949,-6.04564,0.23869,0.99975,-0.00006,-0.00211,-0.02225,0.40468,0.00716,-0.00257,
1609652183579769088,5.60611,-6.04540,0.23892,0.99975,-0.00005,-0.00194,-0.02211,0.38355,-0.01585,-0.00510,
1609652183646415360,5.63281,-6.04583,0.23885,0.99975,0.00007,-0.00176,-0.02234,0.39477,-0.00912,-0.00619,
1609652183713273856,5.65968,-6.04594,0.24018,0.99975,0.00014,-0.00172,-0.02250,0.41067,-0.01058,-0.00023,
1609652183779819264,5.68629,-6.04610,0.24006,0.99975,0.00009,-0.00177,-0.02249,0.41858,-0.00181,0.00246,
1609652183846525696,5.71295,-6.04613,0.23999,0.99975,0.00005,-0.00174,-0.02241,0.44091,-0.00060,0.00656,
1609652183913204224,5.73982,-6.04647,0.24014,0.99975,0.00000,-0.00183,-0.02250,0.42441,-0.00495,0.00126,
1609652183979929344,5.76662,-6.04610,0.24017,0.99975,-0.00003,-0.00178,-0.02233,0.42273,0.00028,-0.01405,
1609652184046949888,5.79512,-6.04701,0.24125,0.99974,0.00001,-0.00171,-0.02255,0.41960,-0.00784,-0.01177,
1609652184113501440,5.82157,-6.04753,0.24108,0.99974,0.00007,-0.00186,-0.02274,0.40667,0.00067,0.00285,
1609652184180296704,5.84842,-6.04717,0.24106,0.99975,0.00004,-0.00180,-0.02246,0.38455,-0.00255,0.00150,
1609652184247014144,5.87530,-6.04749,0.24146,0.99975,0.00002,-0.00182,-0.02244,0.39871,-0.00133,0.00122,
1609652184313319424,5.90177,-6.04798,0.24198,0.99974,-0.00002,-0.00192,-0.02255,0.40036,-0.00832,0.00683,
1609652184379993088,5.92892,-6.04831,0.24341,0.99975,-0.00007,-0.00175,-0.02251,0.39082,-0.00582,0.00955,
1609652184446640128,5.95566,-6.04818,0.24362,0.99975,-0.00015,-0.00170,-0.02248,0.37181,-0.00865,0.01770,
1609652184513455616,5.98227,-6.04811,0.24420,0.99974,-0.00009,-0.00163,-0.02257,0.37455,-0.00557,0.01453,
1609652184580329216,6.00888,-6.04798,0.24493,0.99974,-0.00003,-0.00156,-0.02255,0.36804,-0.00983,0.01382,
1609652184646736640,6.03551,-6.04778,0.24547,0.99974,0.00001,-0.00159,-0.02266,0.38787,0.00696,0.01673,
1609652184713378816,6.06384,-6.04649,0.24646,0.99974,0.00010,-0.00142,-0.02272,0.41614,0.01381,0.01689,
1609652184780080384,6.09073,-6.04514,0.24648,0.99974,-0.00004,-0.00142,-0.02271,0.38833,0.01903,0.00488,
1609652184846787072,6.11738,-6.04425,0.24675,0.99974,-0.00004,-0.00150,-0.02281,0.42295,0.00743,0.01394,
1609652184913753856,6.14414,-6.04368,0.24689,0.99973,-0.00007,-0.00148,-0.02297,0.40110,0.00965,0.01009,
1609652184980189440,6.17160,-6.04219,0.24792,0.99973,0.00009,-0.00126,-0.02304,0.35706,0.01437,0.00296,
1609652185046880256,6.19851,-6.04082,0.24833,0.99974,-0.00009,-0.00121,-0.02298,0.39462,0.01325,0.00966,
1609652185113564160,6.22526,-6.03959,0.24822,0.99974,-0.00026,-0.00111,-0.02290,0.37340,0.03052,0.00355,
1609652185180103936,6.25193,-6.03806,0.24883,0.99974,-0.00029,-0.00119,-0.02287,0.38397,0.01736,0.01095,
1609652185246856704,6.27968,-6.03669,0.24955,0.99974,-0.00023,-0.00099,-0.02279,0.40285,0.04139,-0.00005,
1609652185313515776,6.30645,-6.03557,0.25011,0.99974,-0.00015,-0.00103,-0.02282,0.38415,0.01128,0.01844,
1609652185380228864,6.33334,-6.03464,0.25091,0.99974,-0.00015,-0.00117,-0.02274,0.43224,0.02231,0.00668,
1609652185447024128,6.36011,-6.03360,0.25109,0.99974,-0.00025,-0.00124,-0.02275,0.42741,0.01956,0.00946,
1609652185513593856,6.38752,-6.03102,0.25239,0.99974,-0.00013,-0.00139,-0.02266,0.42034,0.01765,0.00268,
1609652185580396800,6.41417,-6.02993,0.25280,0.99974,-0.00007,-0.00158,-0.02274,0.42657,0.01078,0.00471,
1609652185647243264,6.44104,-6.02863,0.25251,0.99974,-0.00015,-0.00153,-0.02261,0.42618,0.02079,-0.00124,
1609652185713685760,6.46781,-6.02741,0.25302,0.99975,-0.00028,-0.00167,-0.02251,0.39790,0.00684,0.00265,
1609652185780312576,6.49451,-6.02649,0.25311,0.99974,-0.00028,-0.00165,-0.02254,0.42335,0.01832,-0.00079,
1609652185846951936,6.52270,-6.02471,0.25404,0.99974,-0.00027,-0.00159,-0.02258,0.39567,0.00480,0.00375,
1609652185913712384,6.54924,-6.02391,0.25449,0.99974,-0.00019,-0.00173,-0.02277,0.40871,0.00798,0.00358,
1609652185980443392,6.57602,-6.02312,0.25457,0.99973,-0.00019,-0.00178,-0.02296,0.41301,0.00693,0.01264,
1609652186046963456,6.60266,-6.02198,0.25494,0.99974,-0.00032,-0.00188,-0.02289,0.40644,0.01434,0.01556,
1609652186113722880,6.62949,-6.01971,0.25500,0.99974,-0.00021,-0.00197,-0.02264,0.41362,0.02131,0.00312,
1609652186180297216,6.65725,-6.01777,0.25680,0.99974,0.00000,-0.00197,-0.02286,0.41122,0.02095,0.00769,
1609652186247033344,6.68399,-6.01656,0.25693,0.99974,-0.00001,-0.00187,-0.02291,0.36932,0.01923,0.00604,
1609652186314051584,6.71078,-6.01564,0.25711,0.99974,-0.00001,-0.00184,-0.02293,0.39271,0.01927,-0.00290,
1609652186380585984,6.73750,-6.01434,0.25725,0.99974,-0.00006,-0.00191,-0.02272,0.39551,0.01698,0.00626,
1609652186447150592,6.76521,-6.01246,0.25854,0.99974,0.00002,-0.00184,-0.02266,0.39992,0.02467,-0.00155,
1609652186514057984,6.79178,-6.01148,0.25816,0.99974,0.00005,-0.00183,-0.02271,0.38963,0.01890,0.00628,
1609652186580404992,6.81832,-6.01027,0.25884,0.99974,0.00017,-0.00183,-0.02261,0.38017,0.01767,0.00535,
1609652186647218688,6.84509,-6.00933,0.25909,0.99974,0.00026,-0.00171,-0.02265,0.39182,0.00700,0.01011,
1609652186714197760,6.87197,-6.00904,0.25934,0.99974,0.00027,-0.00169,-0.02255,0.38944,0.01104,0.00880,
1609652186780452608,6.90093,-6.00846,0.26057,0.99975,0.00047,-0.00157,-0.02247,0.37994,-0.00240,0.00801,
1609652186847265536,6.92765,-6.00840,0.26041,0.99974,0.00043,-0.00141,-0.02254,0.38834,0.00528,-0.00210,
1609652186913776384,6.95433,-6.00804,0.26039,0.99975,0.00051,-0.00140,-0.02245,0.39953,0.00365,0.00101,
1609652186980477440,6.98109,-6.00762,0.26035,0.99975,0.00052,-0.00139,-0.02247,0.40719,0.00732,-0.00418,
1609652187047172608,7.00941,-6.00704,0.26068,0.99975,0.00061,-0.00136,-0.02252,0.40444,0.00233,0.00184,
1609652187114007552,7.03593,-6.00677,0.26057,0.99974,0.00069,-0.00151,-0.02259,0.40247,-0.00106,0.00647,
1609652187180814848,7.06262,-6.00592,0.26070,0.99975,0.00076,-0.00170,-0.02250,0.43691,0.00429,0.01033,
1609652187247499008,7.08901,-6.00544,0.26108,0.99974,0.00068,-0.00194,-0.02264,0.42088,-0.01329,0.01560,
1609652187313909760,7.11690,-6.00476,0.26201,0.99974,0.00066,-0.00198,-0.02264,0.40694,-0.01057,0.02394,
1609652187380667136,7.14367,-6.00460,0.26253,0.99974,0.00057,-0.00184,-0.02260,0.37094,-0.01491,0.02006,
1609652187447336960,7.17048,-6.00382,0.26276,0.99974,0.00050,-0.00190,-0.02268,0.38702,-0.00839,0.01140,
1609652187514242048,7.19699,-6.00378,0.26279,0.99974,0.00046,-0.00188,-0.02281,0.40631,-0.01569,0.02489,
1609652187580609536,7.22571,-6.00295,0.26345,0.99973,0.00050,-0.00191,-0.02295,0.42193,0.01833,0.01204,
1609652187647287296,7.25221,-6.00199,0.26361,0.99974,0.00042,-0.00200,-0.02254,0.39617,-0.00335,0.00317,
1609652187713975040,7.27894,-6.00208,0.26328,0.99974,0.00043,-0.00179,-0.02281,0.39945,-0.00820,-0.01063,
1609652187780694016,7.30551,-6.00247,0.26323,0.99973,0.00052,-0.00181,-0.02316,0.39511,-0.00347,-0.00911,
1609652187847462400,7.33265,-6.00164,0.26394,0.99973,0.00050,-0.00170,-0.02332,0.39262,-0.01146,0.00185,
1609652187914466048,7.35934,-6.00109,0.26407,0.99973,0.00038,-0.00174,-0.02323,0.41751,-0.00767,0.00808,
1609652187980876288,7.38594,-6.00051,0.26478,0.99973,0.00035,-0.00190,-0.02322,0.39920,-0.00648,0.00986,
1609652188047500800,7.41267,-5.99967,0.26506,0.99973,0.00037,-0.00183,-0.02326,0.39128,-0.00334,0.00701,
1609652188114128896,7.44036,-5.99835,0.26646,0.99972,0.00045,-0.00182,-0.02339,0.38793,0.00460,0.00554,
1609652188181190656,7.46678,-5.99827,0.26687,0.99972,0.00046,-0.00183,-0.02362,0.37960,-0.00668,0.01633,
1609652188247654400,7.49339,-5.99787,0.26715,0.99972,0.00042,-0.00175,-0.02373,0.37848,-0.00609,0.01412,
1609652188314403840,7.52002,-5.99710,0.26769,0.99972,0.00044,-0.00169,-0.02366,0.36644,-0.00061,0.00180,
1609652188380954112,7.54757,-5.99579,0.26881,0.99971,0.00060,-0.00170,-0.02388,0.38175,0.00152,0.01206,
1609652188447744000,7.57438,-5.99487,0.26889,0.99972,0.00046,-0.00164,-0.02372,0.40215,0.00044,0.00072,
1609652188514315264,7.60096,-5.99498,0.26944,0.99971,0.00045,-0.00174,-0.02391,0.38966,-0.00864,-0.00042,
1609652188580931328,7.62773,-5.99548,0.27046,0.99971,0.00040,-0.00171,-0.02394,0.39731,-0.00207,-0.00040,
1609652188647717376,7.65588,-5.99364,0.27134,0.99971,0.00058,-0.00181,-0.02390,0.39485,0.01016,0.00024,
1609652188714364928,7.68229,-5.99319,0.27167,0.99971,0.00059,-0.00186,-0.02389,0.38579,0.01486,0.00008,
1609652188781035776,7.70887,-5.99302,0.27182,0.99971,0.00069,-0.00181,-0.02392,0.39245,0.00948,0.00897,
1609652188847674368,7.73561,-5.99288,0.27206,0.99971,0.00081,-0.00175,-0.02399,0.39248,0.00456,-0.00023,
1609652188914592512,7.76384,-5.99131,0.27286,0.99970,0.00101,-0.00189,-0.02428,0.42392,0.00490,0.00432,
1609652188981146880,7.79021,-5.99102,0.27286,0.99971,0.00100,-0.00196,-0.02416,0.38907,0.00530,0.00114,
1609652189047736320,7.81678,-5.99079,0.27276,0.99970,0.00105,-0.00208,-0.02423,0.42626,-0.00297,0.01017,
1609652189114329856,7.84339,-5.99015,0.27332,0.99971,0.00110,-0.00241,-0.02411,0.40406,0.00517,-0.00455,
1609652189181053696,7.87088,-5.98908,0.27326,0.99970,0.00137,-0.00234,-0.02451,0.39245,-0.00308,-0.00770,
1609652189247953408,7.89758,-5.98886,0.27299,0.99969,0.00138,-0.00218,-0.02469,0.38932,0.00921,-0.00925,
1609652189314533120,7.92412,-5.98845,0.27346,0.99969,0.00137,-0.00229,-0.02463,0.41084,0.00004,-0.00645,
1609652189381200896,7.95078,-5.98839,0.27300,0.99969,0.00150,-0.00222,-0.02479,0.40374,0.00635,-0.01277,
1609652189447946240,7.97837,-5.98674,0.27341,0.99968,0.00171,-0.00214,-0.02512,0.34605,0.01531,0.00079,
1609652189514638336,8.00499,-5.98622,0.27475,0.99968,0.00174,-0.00224,-0.02494,0.36789,0.01414,-0.01181,
1609652189581275648,8.03164,-5.98596,0.27457,0.99968,0.00185,-0.00197,-0.02499,0.36909,0.00425,-0.00728,
1609652189648028416,8.05857,-5.98578,0.27463,0.99968,0.00193,-0.00194,-0.02506,0.37562,0.00601,-0.00761,
1609652189714567680,8.08642,-5.98434,0.27384,0.99967,0.00223,-0.00200,-0.02540,0.42257,0.00635,-0.00549,
1609652189781269504,8.11299,-5.98451,0.27405,0.99967,0.00220,-0.00190,-0.02544,0.40000,-0.00396,-0.01166,
1609652189847985920,8.13955,-5.98432,0.27409,0.99967,0.00220,-0.00210,-0.02548,0.45820,-0.00306,-0.00101,
1609652189914559744,8.16632,-5.98410,0.27390,0.99967,0.00218,-0.00226,-0.02557,0.43482,0.00406,0.00147,
1609652189981271808,8.19325,-5.98230,0.27358,0.99966,0.00265,-0.00250,-0.02588,0.40750,0.00525,-0.00447,
1609652190048430080,8.22001,-5.98197,0.27390,0.99966,0.00266,-0.00255,-0.02586,0.39628,0.00507,-0.00613,
1609652190114583808,8.24645,-5.98183,0.27390,0.99966,0.00269,-0.00246,-0.02583,0.39511,0.00185,-0.00542,
