Time,PosX,PosY,PosZ,QuatW,QuatX,QuatY,QuatZ,VelX,VelY,VelZ,
1609652119998420224,-1.54898,2.38878,0.03398,-0.33342,-0.00030,0.00048,0.94278,-0.26784,-0.19733,-0.00167,
1609652120065067008,-1.56715,2.37484,0.03379,-0.32726,-0.00031,0.00054,0.94493,-0.26910,-0.20232,-0.00788,
1609652120131819520,-1.58613,2.36077,0.03341,-0.32108,-0.00040,0.00050,0.94705,-0.29541,-0.20721,-0.00596,
1609652120198401536,-1.60502,2.34717,0.03259,-0.31462,-0.00051,0.00050,0.94922,-0.28035,-0.19670,-0.01580,
1609652120265475072,-1.62302,2.33320,0.03300,-0.30739,-0.00043,0.00057,0.95158,-0.28728,-0.18603,0.00056,
1609652120331767040,-1.64125,2.32241,0.03240,-0.29900,-0.00062,0.00060,0.95425,-0.27561,-0.14558,-0.01254,
1609652120398722560,-1.65963,2.31169,0.03166,-0.28986,-0.00066,0.00072,0.95707,-0.26947,-0.12980,-0.00778,
1609652120465315328,-1.67852,2.30159,0.03128,-0.28032,-0.00075,0.00071,0.95990,-0.29285,-0.14456,0.00066,
1609652120531864064,-1.69757,2.29208,0.03070,-0.27069,-0.00090,0.00073,0.96266,-0.29787,-0.13112,-0.01379,
1609652120598543872,-1.71670,2.28315,0.03071,-0.26008,-0.00090,0.00080,0.96559,-0.29083,-0.11967,-0.00451,
1609652120665385728,-1.73518,2.27527,0.03037,-0.24886,-0.00102,0.00078,0.96854,-0.28548,-0.11728,-0.00840,
1609652120731857664,-1.75414,2.26735,0.03035,-0.23777,-0.00099,0.00071,0.97132,-0.28951,-0.11528,-0.01298,
1609652120798765824,-1.77297,2.26052,0.02978,-0.22615,-0.00101,0.00079,0.97409,-0.30111,-0.09586,-0.02383,
1609652120865405696,-1.79305,2.25413,0.02913,-0.21420,-0.00110,0.00076,0.97679,-0.32311,-0.10342,0.00641,
1609652120932006912,-1.81226,2.24900,0.03035,-0.20117,-0.00088,0.00065,0.97956,-0.29926,-0.06700,0.00124,
1609652120998578432,-1.83060,2.24514,0.03042,-0.18707,-0.00088,0.00070,0.98235,-0.30263,-0.06350,-0.00423,
1609652121065340928,-1.84917,2.24265,0.03020,-0.17244,-0.00103,0.00072,0.98502,-0.28471,-0.03249,0.00563,
1609652121132093696,-1.86860,2.24101,0.03066,-0.15819,-0.00088,0.00074,0.98741,-0.28704,-0.00548,0.00953,
1609652121198819840,-1.88635,2.24076,0.03023,-0.14352,-0.00101,0.00060,0.98965,-0.27351,0.01124,-0.01682,
1609652121265687552,-1.90389,2.24009,0.02906,-0.12892,-0.00103,0.00057,0.99165,-0.25738,0.00593,-0.01850,
1609652121332123904,-1.92290,2.23910,0.02966,-0.11428,-0.00101,0.00047,0.99345,-0.29951,-0.01226,-0.01719,
1609652121398852864,-1.94219,2.23882,0.03035,-0.09990,-0.00115,0.00029,0.99500,-0.29313,0.02066,0.01179,
1609652121465564416,-1.96093,2.23853,0.03219,-0.08565,-0.00108,0.00002,0.99632,-0.26665,0.03464,0.03232,
1609652121532114432,-1.97840,2.23900,0.03296,-0.07100,-0.00128,-0.00006,0.99748,-0.24851,0.02027,0.01195,
1609652121598891264,-1.99651,2.24018,0.03309,-0.05586,-0.00146,0.00004,0.99844,-0.26390,0.01068,0.01234,
1609652121665443328,-2.01599,2.24065,0.03472,-0.04155,-0.00147,-0.00014,0.99914,-0.30561,0.00976,0.04629,
1609652121732132864,-2.03556,2.24224,0.03496,-0.02719,-0.00157,-0.00016,0.99963,-0.27591,0.03001,0.01957,
1609652121798897152,-2.05415,2.24584,0.03435,-0.01252,-0.00171,-0.00008,0.99992,-0.25808,0.05111,-0.00195,
1609652121865562624,-2.07225,2.25038,0.03388,0.00133,-0.00175,0.00006,1.00000,-0.26632,0.08348,-0.01438,
1609652121932231936,-2.09088,2.25523,0.03301,0.01483,-0.00191,-0.00005,0.99989,-0.27470,0.09199,0.00615,
1609652121999011584,-2.11153,2.25847,0.03335,0.02762,-0.00187,-0.00027,0.99962,-0.30693,0.05656,-0.00314,
1609652122065888512,-2.13168,2.26190,0.03289,0.04041,-0.00188,-0.00020,0.99918,-0.31348,0.05487,-0.00596,
1609652122132179968,-2.15209,2.26507,0.03276,0.05309,-0.00185,-0.00011,0.99859,-0.34306,0.06347,0.02557,
1609652122198998528,-2.17203,2.26942,0.03350,0.06589,-0.00161,-0.00020,0.99783,-0.32942,0.05363,0.01527,
1609652122265679616,-2.19161,2.27437,0.03344,0.07843,-0.00140,-0.00026,0.99692,-0.32460,0.07212,0.01489,
1609652122332228864,-2.21056,2.28007,0.03342,0.09110,-0.00122,-0.00024,0.99584,-0.31108,0.09895,0.01535,
1609652122398969344,-2.22969,2.28666,0.03329,0.10388,-0.00129,-0.00027,0.99459,-0.30320,0.09810,-0.00773,
1609652122465884160,-2.24734,2.29340,0.03285,0.11640,-0.00111,-0.00029,0.99320,-0.27723,0.11455,0.00299,
1609652122532566528,-2.26549,2.30068,0.03316,0.12900,-0.00111,-0.00029,0.99164,-0.28535,0.11737,0.00662,
1609652122599105024,-2.28317,2.30849,0.03329,0.14170,-0.00115,-0.00032,0.98991,-0.27312,0.12023,0.01766,
1609652122665755904,-2.30010,2.31637,0.03452,0.15439,-0.00108,-0.00030,0.98801,-0.26475,0.13107,0.02986,
1609652122732551936,-2.31643,2.32515,0.03393,0.16718,-0.00115,-0.00007,0.98593,-0.25586,0.14834,0.00600,
1609652122799454976,-2.33425,2.33516,0.03462,0.17985,-0.00098,-0.00005,0.98369,-0.27451,0.15404,0.02542,
1609652122865789952,-2.35158,2.34570,0.03592,0.19211,-0.00096,-0.00009,0.98137,-0.26581,0.16700,0.02904,
1609652122932552704,-2.36776,2.35473,0.03474,0.20458,-0.00098,0.00007,0.97885,-0.23763,0.15268,0.00634,
1609652122999262720,-2.38474,2.36486,0.03494,0.21716,-0.00085,0.00006,0.97614,-0.26686,0.14804,0.01065,
1609652123065987072,-2.40120,2.37563,0.03549,0.22940,-0.00074,0.00006,0.97333,-0.24960,0.16794,0.01447,
1609652123132475392,-2.41764,2.38693,0.03544,0.24165,-0.00062,0.00008,0.97036,-0.24013,0.18212,0.01661,
1609652123199322112,-2.43386,2.39913,0.03475,0.25420,-0.00039,0.00008,0.96715,-0.23891,0.18335,0.01682,
1609652123265882368,-2.44862,2.41134,0.03409,0.26627,-0.00023,0.00018,0.96390,-0.20080,0.19664,-0.00325,
1609652123332433920,-2.46299,2.42419,0.03283,0.27868,-0.00018,0.00033,0.96038,-0.19092,0.19853,0.01618,
1609652123399294976,-2.47753,2.43744,0.03249,0.29094,0.00003,0.00033,0.95674,-0.17344,0.18826,-0.00471,
1609652123465914368,-2.49198,2.45067,0.03214,0.30310,0.00023,0.00018,0.95296,-0.21607,0.20656,-0.00155,
1609652123532702208,-2.50593,2.46471,0.03230,0.31514,0.00037,0.00026,0.94904,-0.17978,0.22573,0.00258,
1609652123599513088,-2.52113,2.47894,0.03250,0.32710,0.00049,0.00010,0.94499,-0.20935,0.21936,-0.01592,
1609652123665842176,-2.53483,2.49353,0.03292,0.33869,0.00047,0.00003,0.94090,-0.19009,0.24409,0.01748,
1609652123732704768,-2.54824,2.50826,0.03392,0.35045,0.00061,-0.00002,0.93658,-0.15605,0.22614,0.00430,
1609652123799318784,-2.56063,2.52285,0.03441,0.36241,0.00062,-0.00007,0.93202,-0.16894,0.23035,0.01895,
1609652123865974016,-2.57236,2.53828,0.03584,0.37409,0.00054,-0.00011,0.92739,-0.15549,0.23539,0.02874,
1609652123932932352,-2.58420,2.55345,0.03624,0.38597,0.00069,-0.00014,0.92251,-0.14440,0.23548,0.01213,
1609652123999395840,-2.59668,2.56934,0.03568,0.39820,0.00059,-0.00018,0.91730,-0.16341,0.26119,0.02030,
1609652124066014976,-2.60719,2.58624,0.03704,0.41051,0.00073,-0.00024,0.91186,-0.12766,0.25625,0.01769,
1609652124132839424,-2.61693,2.60262,0.03658,0.42309,0.00069,-0.00009,0.90609,-0.12377,0.25810,-0.00454,
1609652124199692544,-2.62672,2.61865,0.03586,0.43559,0.00077,-0.00005,0.90015,-0.12286,0.24076,-0.00638,
1609652124266283776,-2.63602,2.63484,0.03639,0.44795,0.00092,0.00000,0.89406,-0.12363,0.25292,0.01578,
1609652124333043200,-2.64454,2.65131,0.03670,0.46033,0.00085,0.00008,0.88775,-0.10728,0.24957,0.00277,
1609652124399599104,-2.65292,2.66807,0.03618,0.47280,0.00088,0.00010,0.88117,-0.13565,0.25992,-0.01367,
1609652124466124800,-2.66148,2.68640,0.03647,0.48519,0.00101,0.00008,0.87441,-0.12820,0.28814,0.01238,
1609652124532937984,-2.66983,2.70489,0.03763,0.49730,0.00091,0.00009,0.86758,-0.12760,0.29571,0.02757,
1609652124599641856,-2.67740,2.72297,0.03843,0.50910,0.00093,-0.00006,0.86071,-0.12036,0.27829,0.00750,
1609652124666168576,-2.68393,2.74065,0.03874,0.52077,0.00106,-0.00018,0.85370,-0.12044,0.29582,0.02403,
1609652124732930560,-2.68822,2.75828,0.03863,0.53259,0.00107,-0.00014,0.84637,-0.06293,0.27921,0.02721,
1609652124799713536,-2.69174,2.77647,0.03863,0.54455,0.00117,-0.00019,0.83873,-0.04744,0.26012,0.00987,
1609652124866219776,-2.69428,2.79439,0.03818,0.55614,0.00118,-0.00022,0.83109,-0.02949,0.27496,-0.00362,
1609652124932935680,-2.69703,2.81296,0.03787,0.56755,0.00105,-0.00035,0.82334,-0.01772,0.28484,0.01712,
1609652124999625216,-2.70020,2.83181,0.03772,0.57877,0.00093,-0.00043,0.81549,-0.02907,0.28447,0.03612,
1609652125066340096,-2.70253,2.85079,0.03824,0.58923,0.00096,-0.00058,0.80796,-0.02852,0.27656,0.00678,
1609652125133365504,-2.70549,2.86976,0.03752,0.59905,0.00083,-0.00054,0.80071,-0.03914,0.29825,0.02406,
1609652125199885056,-2.70959,2.88976,0.03730,0.60767,0.00090,-0.00059,0.79419,-0.05608,0.29186,0.00594,
1609652125266321152,-2.71271,2.90990,0.03676,0.61599,0.00095,-0.00066,0.78775,-0.04727,0.29607,-0.01017,
1609652125333186560,-2.71556,2.93051,0.03563,0.62412,0.00102,-0.00070,0.78133,-0.02942,0.30923,-0.00961,
1609652125399612928,-2.71828,2.95131,0.03510,0.63210,0.00110,-0.00081,0.77488,-0.04086,0.30709,-0.00219,
1609652125466716672,-2.72118,2.97237,0.03574,0.63990,0.00115,-0.00092,0.76845,-0.03479,0.30400,0.00562,
1609652125533138688,-2.72403,2.99335,0.03580,0.64772,0.00121,-0.00090,0.76188,-0.01776,0.28982,0.01113,
1609652125599725312,-2.72527,3.01376,0.03609,0.65576,0.00131,-0.00086,0.75497,-0.01872,0.30509,0.00408,
1609652125666403584,-2.72686,3.03526,0.03663,0.66351,0.00140,-0.00086,0.74817,-0.02471,0.32198,0.01640,
1609652125733147136,-2.72783,3.05605,0.03606,0.67117,0.00138,-0.00077,0.74130,-0.00794,0.30420,-0.00684,
1609652125799825664,-2.72819,3.07758,0.03568,0.67873,0.00162,-0.00081,0.73439,-0.00143,0.32506,0.00134,
1609652125866628352,-2.72782,3.09861,0.03561,0.68626,0.00159,-0.00074,0.72735,0.00688,0.31700,0.01882,
1609652125933290752,-2.72772,3.11916,0.03548,0.69377,0.00187,-0.00092,0.72019,0.00266,0.27843,-0.00289,
1609652126000242432,-2.72684,3.13956,0.03541,0.70130,0.00186,-0.00097,0.71287,0.02214,0.29596,0.00445,
1609652126066731776,-2.72572,3.15977,0.03509,0.70864,0.00183,-0.00092,0.70557,0.01469,0.29411,0.00488,
1609652126133198080,-2.72409,3.18078,0.03526,0.71584,0.00194,-0.00096,0.69826,0.02707,0.30371,0.01235,
1609652126199794176,-2.72194,3.20176,0.03534,0.72287,0.00191,-0.00096,0.69099,0.03280,0.30122,0.00139,
1609652126266569728,-2.71912,3.22223,0.03430,0.73004,0.00189,-0.00094,0.68340,0.03428,0.25747,-0.00116,
1609652126333362688,-2.71588,3.24155,0.03390,0.73711,0.00187,-0.00092,0.67577,0.04908,0.26749,-0.00301,
1609652126399908608,-2.71228,3.26195,0.03360,0.74395,0.00189,-0.00095,0.66823,0.05169,0.29365,0.00162,
1609652126466748160,-2.70726,3.28392,0.03309,0.75086,0.00181,-0.00089,0.66046,0.07209,0.29079,-0.00597,
1609652126533474560,-2.70209,3.30511,0.03369,0.75760,0.00189,-0.00094,0.65272,0.07071,0.31170,0.00265,
1609652126599983872,-2.69665,3.32556,0.03376,0.76421,0.00177,-0.00088,0.64497,0.07541,0.29836,-0.00120,
1609652126666854400,-2.69104,3.34653,0.03447,0.77010,0.00196,-0.00096,0.63792,0.07320,0.30685,0.00158,
1609652126733544960,-2.68594,3.36813,0.03473,0.77471,0.00193,-0.00094,0.63231,0.06798,0.33705,0.00814,
1609652126799989504,-2.68199,3.39126,0.03464,0.77794,0.00197,-0.00095,0.62834,0.05123,0.33476,-0.00764,
1609652126866871040,-2.67784,3.41550,0.03513,0.78016,0.00208,-0.00089,0.62558,0.05446,0.35400,-0.00100,
1609652126933383936,-2.67452,3.44182,0.03506,0.78077,0.00203,-0.00074,0.62482,0.04553,0.39160,-0.00654,
1609652127000106240,-2.67133,3.46843,0.03521,0.78072,0.00199,-0.00087,0.62487,0.03684,0.39211,-0.00650,
1609652127066758144,-2.66908,3.49560,0.03517,0.78059,0.00203,-0.00086,0.62503,0.03349,0.41035,-0.00425,
1609652127133351424,-2.66649,3.52201,0.03553,0.78059,0.00194,-0.00094,0.62504,0.02873,0.38623,-0.00001,
1609652127200207872,-2.66341,3.54902,0.03579,0.78063,0.00201,-0.00088,0.62499,0.04613,0.40766,0.00230,
1609652127266770176,-2.65880,3.57497,0.03664,0.78133,0.00187,-0.00111,0.62411,0.05018,0.38792,-0.00114,
1609652127333515520,-2.65544,3.59924,0.03683,0.78316,0.00178,-0.00113,0.62182,0.05042,0.35602,0.00120,
1609652127400255488,-2.65003,3.62253,0.03755,0.78615,0.00172,-0.00121,0.61804,0.06776,0.31919,0.00293,
1609652127466979840,-2.64557,3.64473,0.03751,0.78939,0.00176,-0.00116,0.61389,0.06815,0.33813,-0.00142,
1609652127533751552,-2.63952,3.66667,0.03754,0.79276,0.00182,-0.00108,0.60953,0.08878,0.29669,-0.00028,
1609652127600200448,-2.63351,3.68930,0.03740,0.79623,0.00174,-0.00123,0.60499,0.07603,0.32967,0.00044,
1609652127666895616,-2.62693,3.71277,0.03765,0.80002,0.00170,-0.00112,0.59997,0.10744,0.32935,0.01401,
1609652127733596672,-2.61933,3.73530,0.03782,0.80418,0.00154,-0.00128,0.59439,0.09271,0.34743,0.00055,
1609652127800456960,-2.61134,3.75650,0.03850,0.80834,0.00156,-0.00131,0.58872,0.14568,0.28094,0.01967,
1609652127866947840,-2.60275,3.77723,0.03808,0.81262,0.00130,-0.00126,0.58279,0.09514,0.30587,-0.01997,
1609652127933634304,-2.59595,3.79915,0.03800,0.81663,0.00150,-0.00120,0.57715,0.09674,0.28822,-0.00260,
1609652128000552448,-2.58820,3.82062,0.03853,0.82106,0.00140,-0.00114,0.57084,0.10992,0.30373,0.00399,
1609652128066974208,-2.58048,3.84097,0.03845,0.82554,0.00127,-0.00106,0.56434,0.11780,0.29042,0.00262,
1609652128133651968,-2.57160,3.86250,0.03831,0.82993,0.00124,-0.00114,0.55787,0.13181,0.29706,0.00722,
1609652128200374016,-2.56243,3.88226,0.03869,0.83441,0.00119,-0.00117,0.55114,0.14487,0.30597,0.00420,
1609652128267268096,-2.55251,3.90305,0.03888,0.83883,0.00120,-0.00121,0.54439,0.15395,0.28149,0.01016,
1609652128333979392,-2.54246,3.92271,0.03988,0.84322,0.00106,-0.00130,0.53756,0.14851,0.30183,0.02450,
1609652128400455680,-2.53299,3.94265,0.03882,0.84785,0.00096,-0.00134,0.53024,0.14385,0.28513,0.02034,
1609652128467092480,-2.52324,3.96146,0.03959,0.85286,0.00099,-0.00138,0.52214,0.14634,0.26452,0.01937,
1609652128533800960,-2.51113,3.97896,0.03780,0.85808,0.00091,-0.00139,0.51351,0.15929,0.27101,0.00244,
1609652128600605952,-2.49900,3.99696,0.03736,0.86306,0.00074,-0.00158,0.50509,0.17591,0.24430,0.00972,
1609652128667129856,-2.48702,4.01291,0.03682,0.86842,0.00058,-0.00149,0.49583,0.16939,0.23061,-0.00824,
1609652128733847040,-2.47483,4.02848,0.03663,0.87388,0.00051,-0.00146,0.48613,0.17444,0.21253,0.01457,
1609652128800691712,-2.46189,4.04530,0.03681,0.87938,0.00021,-0.00147,0.47612,0.17078,0.24697,-0.00414,
1609652128867142144,-2.44917,4.06112,0.03668,0.88492,0.00014,-0.00153,0.46573,0.18638,0.24149,0.00027,
1609652128933966848,-2.43514,4.07671,0.03719,0.89041,0.00008,-0.00155,0.45516,0.20807,0.25234,0.00257,
1609652129000628224,-2.42032,4.09149,0.03793,0.89556,-0.00013,-0.00165,0.44493,0.22005,0.21518,0.01857,
1609652129067337984,-2.40632,4.10532,0.03861,0.90074,-0.00025,-0.00175,0.43435,0.18391,0.20438,-0.00778,
1609652129133941248,-2.39253,4.11827,0.03830,0.90586,-0.00044,-0.00174,0.42357,0.19384,0.18867,-0.00844,
1609652129200476160,-2.37662,4.13198,0.03902,0.91067,-0.00069,-0.00172,0.41313,0.21453,0.18669,0.00060,
1609652129267191296,-2.36140,4.14438,0.03871,0.91558,-0.00084,-0.00170,0.40213,0.21753,0.17257,-0.01275,
1609652129334070272,-2.34496,4.15707,0.03942,0.92034,-0.00129,-0.00175,0.39111,0.23473,0.15888,0.00207,
1609652129400616192,-2.32924,4.16958,0.03937,0.92489,-0.00150,-0.00184,0.38022,0.23479,0.18595,-0.01922,
1609652129467286016,-2.31351,4.18170,0.03950,0.92946,-0.00165,-0.00187,0.36891,0.22613,0.18925,-0.01764,
1609652129534014720,-2.29739,4.19335,0.03986,0.93390,-0.00160,-0.00197,0.35752,0.23834,0.16161,0.00683,
1609652129600713984,-2.28052,4.20484,0.04048,0.93813,-0.00166,-0.00199,0.34628,0.24392,0.18341,-0.01703,
1609652129667310848,-2.26349,4.21548,0.04062,0.94232,-0.00158,-0.00220,0.33470,0.26145,0.15571,-0.00937,
1609652129734168576,-2.24509,4.22603,0.04097,0.94634,-0.00157,-0.00239,0.32315,0.29697,0.14966,-0.00568,
1609652129800802304,-2.22811,4.23652,0.04168,0.95010,-0.00174,-0.00255,0.31193,0.26807,0.13528,-0.01515,
1609652129867623168,-2.21088,4.24600,0.04227,0.95383,-0.00173,-0.00280,0.30034,0.25704,0.12997,-0.00963,
1609652129934288640,-2.19384,4.25659,0.04357,0.95744,-0.00168,-0.00295,0.28860,0.27230,0.16087,-0.00980,
1609652130001039616,-2.17590,4.26725,0.04407,0.96090,-0.00160,-0.00305,0.27688,0.28300,0.17179,0.01754,
1609652130067440384,-2.15808,4.27764,0.04603,0.96414,-0.00148,-0.00333,0.26539,0.27867,0.15731,0.03458,
1609652130134139136,-2.14086,4.28695,0.04672,0.96728,-0.00130,-0.00358,0.25369,0.27142,0.13456,-0.00224,
1609652130200869632,-2.12344,4.29508,0.04627,0.97030,-0.00113,-0.00368,0.24186,0.26998,0.12781,-0.00884,
1609652130267656448,-2.10534,4.30290,0.04703,0.97315,-0.00081,-0.00398,0.23015,0.28260,0.11449,0.01626,
1609652130334303744,-2.08685,4.31016,0.04777,0.97585,-0.00063,-0.00413,0.21841,0.29244,0.12674,0.00552,
1609652130400835072,-2.06853,4.31689,0.04812,0.97845,-0.00038,-0.00437,0.20642,0.26799,0.09192,0.00873,
1609652130467642112,-2.05087,4.32253,0.04897,0.98095,-0.00026,-0.00455,0.19423,0.25419,0.07741,0.01755,
1609652130534497024,-2.03305,4.32763,0.04842,0.98333,-0.00014,-0.00463,0.18176,0.24639,0.04719,-0.02232,
1609652130600945152,-2.01473,4.33139,0.04788,0.98568,-0.00018,-0.00476,0.16857,0.27623,0.04416,-0.00975,
1609652130667761408,-1.99594,4.33559,0.04809,0.98780,-0.00013,-0.00493,0.15563,0.28612,0.04144,0.01915,
1609652130734282496,-1.97682,4.34089,0.04862,0.98978,-0.00026,-0.00499,0.14250,0.27795,0.04124,0.01743,
1609652130800970496,-1.95783,4.34481,0.04854,0.99160,-0.00026,-0.00526,0.12922,0.26352,0.02921,-0.00356,
1609652130867687424,-1.93921,4.34802,0.04789,0.99325,-0.00010,-0.00543,0.11588,0.26892,0.03515,0.00161,
1609652130934335488,-1.92009,4.35100,0.04838,0.99471,-0.00002,-0.00553,0.10254,0.29742,0.05874,0.01415,
1609652131001009408,-1.90068,4.35308,0.04838,0.99601,0.00033,-0.00595,0.08903,0.30709,0.03029,0.03171,
1609652131067685376,-1.88076,4.35513,0.04836,0.99711,0.00047,-0.00605,0.07568,0.33215,0.03244,0.01388,
1609652131134379264,-1.86127,4.35678,0.04873,0.99803,0.00059,-0.00616,0.06237,0.26087,0.00748,0.00317,
1609652131201045760,-1.84232,4.35794,0.04891,0.99877,0.00058,-0.00614,0.04912,0.29085,0.01103,0.01107,
1609652131267836928,-1.82245,4.35930,0.04791,0.99933,0.00067,-0.00592,0.03609,0.26616,-0.00560,0.01216,
1609652131334384640,-1.80367,4.35929,0.04827,0.99972,0.00063,-0.00620,0.02282,0.27047,-0.01244,0.01122,
1609652131401500672,-1.78524,4.35817,0.04802,0.99994,0.00063,-0.00602,0.00947,0.24986,-0.04160,-0.00745,
1609652131468010496,-1.76553,4.35737,0.04725,0.99998,0.00051,-0.00581,-0.00367,0.24527,-0.02145,-0.03071,
1609652131534572544,-1.74696,4.35459,0.04704,0.99984,0.00050,-0.00575,-0.01713,0.26734,-0.03637,-0.00710,
1609652131601152000,-1.72788,4.35143,0.04684,0.99952,0.00062,-0.00566,-0.03053,0.31082,-0.06487,0.01985,
1609652131667824640,-1.70780,4.34811,0.04668,0.99902,0.00054,-0.00555,-0.04387,0.30718,-0.04053,0.00844,
1609652131734597376,-1.68838,4.34491,0.04658,0.99836,0.00047,-0.00551,-0.05704,0.28511,-0.04174,-0.00976,
1609652131801117440,-1.66910,4.34165,0.04612,0.99753,0.00050,-0.00546,-0.06997,0.28034,-0.05720,0.00510,
1609652131867848448,-1.65048,4.33723,0.04642,0.99652,0.00042,-0.00510,-0.08316,0.27123,-0.06913,0.01196,
1609652131934629376,-1.63205,4.33229,0.04689,0.99533,0.00051,-0.00521,-0.09639,0.24514,-0.08635,0.00966,
1609652132001203712,-1.61303,4.32652,0.04658,0.99399,0.00057,-0.00483,-0.10940,0.25444,-0.09520,0.00234,
1609652132067930624,-1.59500,4.32067,0.04660,0.99251,0.00063,-0.00456,-0.12207,0.24287,-0.08949,-0.02522,
1609652132134636032,-1.57751,4.31410,0.04668,0.99087,0.00068,-0.00442,-0.13478,0.25322,-0.10064,-0.00482,
1609652132201310464,-1.55945,4.30719,0.04656,0.98908,0.00081,-0.00399,-0.14731,0.26680,-0.11437,0.00509,
1609652132267970560,-1.54125,4.29982,0.04678,0.98718,0.00065,-0.00375,-0.15955,0.26782,-0.10490,-0.00824,
1609652132334639104,-1.52322,4.29243,0.04750,0.98512,0.00066,-0.00348,-0.17185,0.27035,-0.12380,0.01177,
1609652132401344512,-1.50471,4.28461,0.04805,0.98292,0.00058,-0.00319,-0.18399,0.27039,-0.13349,0.01681,
1609652132467984640,-1.48702,4.27609,0.04843,0.98052,0.00048,-0.00302,-0.19639,0.25446,-0.12450,-0.01035,
1609652132534752000,-1.46998,4.26723,0.04814,0.97797,0.00056,-0.00292,-0.20871,0.24418,-0.13934,-0.01045,
1609652132601661952,-1.45242,4.25730,0.04802,0.97529,0.00060,-0.00260,-0.22090,0.26296,-0.14182,-0.01080,
1609652132668089344,-1.43542,4.24693,0.04861,0.97250,0.00062,-0.00249,-0.23290,0.22352,-0.16374,0.01765,
1609652132734807808,-1.41839,4.23628,0.04922,0.96964,0.00052,-0.00222,-0.24452,0.23099,-0.16198,-0.00066,
1609652132801526272,-1.40133,4.22548,0.04905,0.96669,0.00038,-0.00181,-0.25594,0.22320,-0.17532,0.00920,
1609652132868191488,-1.38452,4.21451,0.04981,0.96356,0.00019,-0.00167,-0.26749,0.22963,-0.17854,0.01979,
1609652132935064832,-1.36881,4.20265,0.04947,0.96026,0.00027,-0.00119,-0.27909,0.22636,-0.16199,-0.01381,
1609652133001723648,-1.35300,4.19093,0.04953,0.95685,0.00034,-0.00127,-0.29059,0.21210,-0.18024,-0.00191,
1609652133068149504,-1.33850,4.17815,0.05000,0.95316,0.00043,-0.00106,-0.30246,0.21504,-0.20023,0.01473,
1609652133135239936,-1.32360,4.16491,0.05009,0.94944,0.00057,-0.00082,-0.31394,0.21446,-0.19912,-0.00638,
1609652133201511936,-1.30850,4.15154,0.04967,0.94564,0.00068,-0.00087,-0.32521,0.22756,-0.21201,-0.02601,
1609652133268253440,-1.29300,4.13825,0.04928,0.94173,0.00073,-0.00062,-0.33637,0.23597,-0.21709,-0.01151,
1609652133334844160,-1.27652,4.12566,0.04981,0.93803,0.00070,-0.00054,-0.34655,0.22409,-0.19359,-0.03165,
1609652133401634304,-1.26082,4.11220,0.04996,0.93436,0.00070,-0.00036,-0.35632,0.21950,-0.20693,-0.00912,
1609652133468386816,-1.24617,4.09832,0.04963,0.93053,0.00073,-0.00008,-0.36620,0.20575,-0.21078,-0.01707,
1609652133534995456,-1.23184,4.08373,0.05029,0.92663,0.00061,0.00018,-0.37598,0.21581,-0.21790,-0.00970,
1609652133601682944,-1.21760,4.06921,0.05093,0.92264,0.00063,0.00024,-0.38567,0.19926,-0.22594,-0.00119,
1609652133668374016,-1.20435,4.05419,0.05092,0.91844,0.00062,0.00054,-0.39557,0.20525,-0.22748,-0.01288,
1609652133735159040,-1.19125,4.03909,0.05214,0.91430,0.00051,0.00048,-0.40503,0.17363,-0.22691,0.02666,
1609652133801627136,-1.17899,4.02406,0.05310,0.90988,0.00057,0.00069,-0.41488,0.17657,-0.21946,0.01075,
1609652133868255232,-1.16639,4.00835,0.05361,0.90539,0.00068,0.00076,-0.42458,0.17822,-0.22957,0.01984,
1609652133935177472,-1.15411,3.99231,0.05467,0.90075,0.00066,0.00061,-0.43434,0.17807,-0.23821,0.00990,
1609652134001605376,-1.14235,3.97600,0.05462,0.89602,0.00073,0.00087,-0.44401,0.18231,-0.25339,0.00223,
1609652134068355840,-1.13077,3.95921,0.05462,0.89122,0.00079,0.00072,-0.45357,0.14623,-0.25082,-0.01694,
1609652134134990592,-1.11943,3.94237,0.05430,0.88626,0.00085,0.00068,-0.46319,0.18401,-0.26865,-0.00851,
1609652134201756416,-1.10918,3.92534,0.05459,0.88127,0.00095,0.00076,-0.47262,0.13717,-0.24795,0.00634,
1609652134268434688,-1.09838,3.90838,0.05444,0.87609,0.00097,0.00069,-0.48214,0.16727,-0.25262,-0.01921,
1609652134335095040,-1.08810,3.89080,0.05446,0.87064,0.00107,0.00073,-0.49193,0.17710,-0.27800,0.01248,
1609652134401850880,-1.07894,3.87302,0.05442,0.86499,0.00111,0.00062,-0.50179,0.12490,-0.26771,-0.01359,
1609652134468591104,-1.07077,3.85528,0.05363,0.85906,0.00116,0.00045,-0.51187,0.12068,-0.27179,-0.03149,
1609652134535128832,-1.06355,3.83736,0.05381,0.85300,0.00125,0.00019,-0.52191,0.10521,-0.27928,0.01208,
1609652134601822464,-1.05646,3.81912,0.05497,0.84680,0.00124,-0.00006,-0.53191,0.09763,-0.27135,0.01699,
1609652134668583168,-1.04950,3.80100,0.05551,0.84057,0.00130,-0.00021,-0.54170,0.08814,-0.27107,0.01503,
1609652134735257088,-1.04321,3.78308,0.05543,0.83415,0.00138,-0.00027,-0.55153,0.06411,-0.24455,0.00229,
